full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Luis Klatte,20,951868800,Bundesliga,2019/2020,Goalkeeper,Hertha BSC,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lukáš Hrádecký,30,627868800,Bundesliga,2019/2020,Goalkeeper,Bayer Leverkusen,3060,1530,1530,Finland,34,17,17,0,0,0,0,0,0,0,0,10,6,4,43,22,21,1,0,0,0,0,0,0,0,1.26,71,90,3060,0,0.03,339,343,50,24
Lukas Klostermann,24,833760000,Bundesliga,2019/2020,Defender,RB Leipzig,2647,1322,1325,Germany,31,16,15,3,2,1,1,1,0,0,0,10,2,8,25,15,10,1,0,0.14,0.03,0.1,0.14,0.07,882,0.85,106,85,2647,2647,0.03,163,253,9,9
Lukas Klünter,24,833068800,Bundesliga,2019/2020,Defender,Hertha BSC,1875,975,900,Germany,23,10,10,0,0,0,2,0,2,0,0,7,5,2,36,19,17,5,0,0.1,0.1,0,0,0,0,1.73,52,82,375,938,0.24,324,168,102,29
Lukas Kübler,27,715132800,Bundesliga,2019/2020,Defender,Freiburg,211,209,2,Germany,5,3,0,0,0,0,0,0,0,0,0,2,1,1,3,3,0,1,0,0,0,0,0,0,0,1.28,70,42,211,0,0.43,-1,-1,-1,14
Lukas Nmecha,21,913593600,Bundesliga,2019/2020,Forward,Wolfsburg,127,45,82,England,6,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,1.42,64,21,127,0,0.71,-1,-1,-1,21
Lukas Rupp,29,663292800,Bundesliga,2019/2020,Midfielder,Hoffenheim,341,159,182,Germany,7,1,3,0,0,0,0,0,0,0,0,2,2,0,6,2,4,0,0,0,0,0,0,0,0,1.58,57,49,0,0,0,352,355,-1,23
Mads Pedersen,23,841536000,Bundesliga,2019/2020,Defender,Augsburg,95,0,95,Denmark,2,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,5,0,0,0.95,0.95,0,0,0,0,4.74,19,48,0,95,0,-1,-1,-1,24
Maduka Okoye,20,935798400,Bundesliga,2019/2020,Goalkeeper,Fortuna Düsseldorf,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mahmoud Dahoud,24,820454400,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,557,403,154,Germany,12,5,1,0,0,0,1,1,0,0,0,6,4,2,8,6,2,1,0,0.16,0.16,0,0,0,0,1.29,70,46,557,557,0.16,332,99,-1,19
Makoto Hasebe,36,443232000,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,1966,1156,810,Japan,23,12,9,0,0,0,0,0,0,0,0,4,3,1,36,19,17,3,0,0,0,0,0,0,0,1.65,55,85,655,0,0.14,369,383,-1,22
Malick Thiaw,18,997228800,Bundesliga,2019/2020,Midfielder,Schalke 04,72,21,51,Finland,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.25,72,18,0,0,0,-1,-1,-1,15
Mamadou Doucouré,22,895708800,Bundesliga,2019/2020,Defender,Borussia M'gladbach,0,0,0,France,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mamoudou Karamoko,20,936748800,Bundesliga,2019/2020,Forward,Wolfsburg,8,8,0,France,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,16
Manuel Akanji,25,806112000,Bundesliga,2019/2020,Defender,Borussia Dortmund,2306,1124,1182,Switzerland,29,12,13,0,0,0,1,0,1,0,0,13,8,5,31,8,23,2,0,0.04,0.04,0,0,0,0,1.21,74,80,1153,2306,0.08,329,229,42,21
Manuel Gulde,29,666316800,Bundesliga,2019/2020,Defender,Freiburg,1373,580,793,Germany,17,6,9,1,0,1,0,0,0,0,0,2,2,0,22,6,16,0,0,0.07,0,0.07,0,0.11,1373,1.44,62,81,0,0,0,193,288,62,10
Manuel Neuer,34,512265600,Bundesliga,2019/2020,Goalkeeper,Bayern München,2970,1440,1530,Germany,33,16,17,0,0,0,0,0,0,0,0,15,7,8,29,14,15,0,0,0,0,0,0,0,0,0.88,102,90,0,0,0,291,298,12,21
Manuel Pherai,19,988156800,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Manuel Schmiedebach,31,597283200,Bundesliga,2019/2020,Midfielder,Union Berlin,178,178,0,Germany,5,2,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1.52,59,36,0,0,0,-1,-1,-1,19
Marcel Halstenberg,28,685929600,Bundesliga,2019/2020,Defender,RB Leipzig,2522,1359,1163,Germany,29,15,13,3,1,2,3,1,2,0,0,9,2,7,23,16,7,6,1,0.21,0.11,0.11,0.07,0.15,841,0.82,110,87,420,841,0.21,159,142,7,10
Marcel Risse,30,629856000,Bundesliga,2019/2020,Midfielder,Köln,127,86,41,Germany,6,0,0,0,0,0,2,2,0,0,0,2,2,0,1,0,1,1,0,1.42,1.42,0,0,0,0,0.71,127,21,127,64,0.71,-1,-1,-1,23
Marcel Sabitzer,26,763862400,Bundesliga,2019/2020,Midfielder,RB Leipzig,2506,1218,1288,Austria,32,14,16,9,3,6,7,1,6,0,0,10,2,8,23,15,8,4,0,0.57,0.25,0.32,0.22,0.42,278,0.83,109,78,627,358,0.14,60,49,-1,3
Marcel Schmelzer,32,569808000,Bundesliga,2019/2020,Defender,Borussia Dortmund,59,39,20,Germany,7,0,0,1,0,1,1,0,1,0,0,3,2,1,1,0,1,0,0,3.05,1.53,1.53,0,4.5,59,1.53,59,8,0,59,0,-1,-1,-1,16
Marcel Sobottka,26,767232000,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,698,359,339,Germany,18,5,3,0,0,0,1,0,1,0,0,3,3,0,13,5,8,2,0,0.13,0.13,0,0,0,0,1.68,54,39,349,698,0.26,315,124,-1,26
Marcel Tisserand,27,726624000,Bundesliga,2019/2020,Defender,Wolfsburg,1205,540,665,Congo DR,15,6,8,1,0,1,1,1,0,0,0,5,2,3,14,4,10,8,1,0.15,0.07,0.07,0,0.14,1205,1.05,86,80,151,1205,0.6,181,205,28,12
Marcelo Josemir Saracchi Pintos,22,893289600,Bundesliga,2019/2020,Midfielder,RB Leipzig,176,98,78,Uruguay,4,1,0,1,0,1,0,0,0,0,0,1,0,1,3,1,2,1,0,0.51,0,0.51,0,1.15,176,1.53,59,44,176,0,0.51,-1,-1,-1,15
Marco Friedl,22,890006400,Bundesliga,2019/2020,Defender,Werder Bremen,2185,1047,1138,Austria,27,12,12,1,0,1,3,2,1,0,0,4,1,3,45,22,23,9,0,0.16,0.12,0.04,0,0.08,2185,1.85,49,81,243,728,0.37,223,134,116,10
Marco Höger,30,621907200,Bundesliga,2019/2020,Midfielder,Köln,672,169,503,Germany,15,2,4,0,0,0,0,0,0,0,0,2,1,1,23,6,17,2,0,0,0,0,0,0,0,3.08,29,45,336,0,0.27,293,300,-1,28
Marco Rente,23,856828800,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marco Reus,31,612576000,Bundesliga,2019/2020,Forward,Borussia Dortmund,1502,780,722,Germany,19,10,8,11,10,1,5,3,2,1,0,7,5,2,24,10,14,1,0,0.96,0.3,0.66,1.15,0.12,137,1.44,63,79,1502,300,0.06,13,26,-1,3
Marco Richter,22,880329600,Bundesliga,2019/2020,Forward,Augsburg,2288,1153,1135,Germany,31,14,12,4,4,0,3,2,1,0,0,7,3,4,39,21,18,2,0,0.28,0.12,0.16,0.31,0,572,1.53,59,74,1144,763,0.08,117,138,-1,4
Marco Russ,34,491961600,Bundesliga,2019/2020,Defender,Eintracht Frankfurt,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marcus Ingvartsen,24,820713600,Bundesliga,2019/2020,Forward,Union Berlin,1725,794,931,Denmark,28,9,11,5,3,2,2,1,1,1,0,7,6,1,26,6,20,4,0,0.37,0.1,0.26,0.34,0.19,345,1.36,66,62,431,863,0.21,80,150,-1,3
Marcus Schubert,22,897609600,Bundesliga,2019/2020,Goalkeeper,Schalke 04,741,381,360,Germany,9,4,4,0,0,0,0,0,0,0,0,2,2,0,17,5,12,0,0,0,0,0,0,0,0,2.06,44,82,0,0,0,285,290,135,20
Marcus Thuram,22,870825600,Bundesliga,2019/2020,Forward,Borussia M'gladbach,2217,1076,1141,France,31,12,16,10,7,3,8,4,4,0,0,6,2,4,24,14,10,3,0,0.73,0.32,0.41,0.59,0.24,222,0.97,92,72,739,277,0.12,41,22,-1,1
Marek Suchý,32,575596800,Bundesliga,2019/2020,Defender,Augsburg,395,170,225,Czech Republic,7,2,2,0,0,0,0,0,0,0,0,0,0,0,12,5,7,1,0,0,0,0,0,0,0,2.73,33,56,395,0,0.23,334,337,148,25
Marijan Ćavar,22,886377600,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,0,0,0,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mario Götze,28,707529600,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,515,187,328,Germany,15,1,4,3,2,1,0,0,0,1,0,6,4,2,8,2,6,0,0,0.52,0,0.52,0.96,0.27,172,1.4,64,34,0,0,0,20,324,-1,9
Marius Bülter,27,733363200,Bundesliga,2019/2020,Midfielder,Union Berlin,2333,1091,1242,Germany,32,13,15,7,4,3,1,0,1,0,0,8,7,1,44,17,27,1,0,0.31,0.04,0.27,0.33,0.22,333,1.7,53,73,2333,2333,0.04,76,233,-1,2
Marius Wolf,25,801532800,Bundesliga,2019/2020,Midfielder,Hertha BSC,1410,791,619,Germany,21,9,6,1,1,0,3,2,1,0,0,5,3,2,31,21,10,3,1,0.26,0.19,0.06,0.11,0,1410,1.98,45,67,470,470,0.19,195,79,-1,14
Mark Flekken,27,739929600,Bundesliga,2019/2020,Goalkeeper,Freiburg,900,450,450,Netherlands,10,5,5,0,0,0,0,0,0,0,0,3,3,0,11,1,10,0,0,0,0,0,0,0,0,1.1,82,90,0,0,0,243,282,31,15
Mark Uth,28,682992000,Bundesliga,2019/2020,Forward,Köln,1521,706,815,Germany,23,8,10,5,2,3,5,3,2,1,2,2,1,1,33,14,19,5,0,0.59,0.3,0.3,0.25,0.33,304,1.95,46,66,304,304,0.3,66,27,-1,4
Marko Grujić,24,829353600,Bundesliga,2019/2020,Midfielder,Hertha BSC,2422,1145,1277,Serbia,29,14,15,4,0,4,1,0,1,0,0,8,5,3,43,22,21,9,0,0.19,0.04,0.15,0,0.28,606,1.6,56,84,269,2422,0.33,134,237,-1,6
Markus Suttner,33,545529600,Bundesliga,2019/2020,Defender,Fortuna Düsseldorf,1340,746,594,Austria,21,9,7,0,0,0,1,1,0,0,0,2,1,1,22,13,9,3,0,0.07,0.07,0,0,0,0,1.48,61,64,447,1340,0.2,313,211,68,23
Marlon Ritter,25,782179200,Bundesliga,2019/2020,Forward,Paderborn,429,191,238,Germany,11,1,2,0,0,0,1,0,1,0,0,2,0,2,9,5,4,3,0,0.21,0.21,0,0,0,0,1.89,48,39,143,429,0.63,316,64,-1,24
Martin Harnik,33,550281600,Bundesliga,2019/2020,Forward,Werder Bremen,7,3,4,Austria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,12.86,7,4,7,0,12.86,-1,-1,-1,24
Martin Hinteregger,27,715824000,Bundesliga,2019/2020,Defender,Eintracht Frankfurt,2721,1461,1260,Austria,31,16,14,8,4,4,1,1,0,0,0,5,4,1,52,24,28,8,0,0.3,0.03,0.26,0.25,0.29,340,1.72,52,88,340,2721,0.26,85,249,98,3
Márton Dárdai,18,1013472000,Bundesliga,2019/2020,Defender,Hertha BSC,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marvin Friedrich,24,818812800,Bundesliga,2019/2020,Defender,Union Berlin,2790,1440,1350,Germany,31,16,15,2,1,1,0,0,0,0,0,7,7,0,50,16,34,11,1,0.06,0,0.06,0.06,0.07,1395,1.61,56,90,254,0,0.35,196,360,86,6
Marvin Plattenhardt,28,696384000,Bundesliga,2019/2020,Defender,Hertha BSC,1399,810,589,Germany,17,9,8,0,0,0,5,4,1,0,0,6,4,2,24,14,10,1,0,0.32,0.32,0,0,0,0,1.54,58,82,1399,280,0.06,261,23,76,21
Marwin Hitz,32,558921600,Bundesliga,2019/2020,Goalkeeper,Borussia Dortmund,289,199,90,Switzerland,4,2,1,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0.31,289,72,0,0,0,328,331,1,26
Mateu Jaume Morey Bauzà,20,951955200,Bundesliga,2019/2020,Defender,Borussia Dortmund,195,114,81,Spain,5,1,1,0,0,0,1,0,1,0,0,2,1,1,4,4,0,0,0,0.46,0.46,0,0,0,0,1.85,49,39,0,195,0,-1,-1,-1,23
Matheus Santos Carneiro Da Cunha,21,927763200,Bundesliga,2019/2020,Forward,Hertha BSC,1019,373,646,Brazil,21,4,7,5,3,2,1,0,1,0,0,6,3,3,15,6,9,3,0,0.53,0.09,0.44,0.72,0.28,204,1.32,68,49,340,1019,0.26,33,169,-1,3
Mathew Leckie,29,665625600,Bundesliga,2019/2020,Midfielder,Hertha BSC,189,41,148,Australia,7,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,0,0,0,0,0,1.9,47,27,0,0,0,-1,-1,-1,28
Mathias Jattah-Njie Jørgensen,30,640828800,Bundesliga,2019/2020,Defender,Fortuna Düsseldorf,495,133,362,Denmark,9,1,4,0,0,0,1,0,1,0,0,1,0,1,15,5,10,1,0,0.18,0.18,0,0,0,0,2.73,33,55,495,495,0.18,255,83,147,28
Matija Nastasić,27,733276800,Bundesliga,2019/2020,Defender,Schalke 04,1364,644,720,Serbia,16,7,8,0,0,0,0,0,0,0,0,4,1,3,28,13,15,2,0,0,0,0,0,0,0,1.85,49,85,682,0,0.13,390,390,115,26
Mats Hummels,31,598233600,Bundesliga,2019/2020,Defender,Borussia Dortmund,2586,1216,1370,Germany,31,14,17,1,0,1,3,2,1,0,0,13,7,6,36,15,21,8,1,0.14,0.1,0.03,0,0.07,2586,1.25,72,83,323,862,0.28,229,155,47,14
Matthias Bader,23,866505600,Bundesliga,2019/2020,Defender,Köln,11,0,11,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,22
Matthias Ginter,26,758937600,Bundesliga,2019/2020,Defender,Borussia M'gladbach,2781,1341,1440,Germany,31,15,16,1,1,0,1,1,0,0,0,7,3,4,29,13,16,2,0,0.06,0.03,0.03,0.07,0,2781,0.94,96,90,1391,2781,0.06,238,246,15,12
Matthias Zimmermann,28,708652800,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,2925,1484,1441,Germany,34,17,16,1,0,1,2,2,0,0,0,4,3,1,61,26,35,4,0,0.09,0.06,0.03,0,0.06,2925,1.88,48,86,731,1463,0.12,231,214,-1,8
Maurice Covic,22,892771200,Bundesliga,2019/2020,Midfielder,Hertha BSC,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Maurice Malone,19,966470400,Bundesliga,2019/2020,Forward,Augsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Max Grün,33,544579200,Bundesliga,2019/2020,Goalkeeper,Borussia M'gladbach,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Maximilian Arnold,26,769996800,Bundesliga,2019/2020,Midfielder,Wolfsburg,2826,1356,1470,Germany,33,15,17,4,2,2,8,1,7,0,0,7,3,4,41,20,21,8,0,0.38,0.25,0.13,0.13,0.12,707,1.31,69,86,353,353,0.25,147,48,-1,3
Maximilian Beier,17,1034812800,Bundesliga,2019/2020,Forward,Hoffenheim,103,44,59,Germany,6,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1,0,0,0,0,0,0,0,2.62,34,17,103,0,0.87,-1,-1,-1,25
Maximilian Eggestein,23,850003200,Bundesliga,2019/2020,Midfielder,Werder Bremen,2856,1416,1440,Germany,32,16,16,1,0,1,3,2,1,0,0,4,1,3,62,30,32,6,0,0.13,0.09,0.03,0,0.06,2856,1.95,46,89,476,952,0.19,225,170,-1,11
Maximilian Mittelstädt,23,858643200,Bundesliga,2019/2020,Defender,Hertha BSC,1882,878,1004,Germany,26,9,10,1,1,0,3,0,3,0,0,6,4,2,34,18,16,4,0,0.19,0.14,0.05,0.1,0,1882,1.63,55,72,471,627,0.19,207,111,90,13
Melayro Bogarde,18,1022544000,Bundesliga,2019/2020,Midfielder,Hoffenheim,51,0,51,Netherlands,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26,51,0,1.76,-1,-1,-1,26
Michael Esser,32,564537600,Bundesliga,2019/2020,Goalkeeper,Hoffenheim,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michael Gregoritsch,26,766627200,Bundesliga,2019/2020,Forward,Schalke 04,1135,491,644,Austria,20,6,8,1,1,0,1,1,0,0,0,3,1,2,26,10,16,2,0,0.16,0.08,0.08,0.18,0,1135,2.06,44,57,568,1135,0.16,180,189,-1,11
Michael Lang,29,665971200,Bundesliga,2019/2020,Defender,Werder Bremen,542,260,282,Switzerland,9,3,3,0,0,0,0,0,0,0,0,1,0,1,18,9,9,0,0,0,0,0,0,0,0,2.99,30,60,0,0,0,387,388,150,21
Michael Langer,35,473817600,Bundesliga,2019/2020,Goalkeeper,Schalke 04,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michael Parensen,34,519955200,Bundesliga,2019/2020,Midfielder,Union Berlin,626,188,438,Germany,9,2,4,1,0,1,0,0,0,0,0,3,3,0,10,0,10,4,0,0.14,0,0.14,0,0.21,626,1.44,63,70,157,0,0.58,140,291,-1,8
Michael Ratajczak,38,387763200,Bundesliga,2019/2020,Goalkeeper,Paderborn,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michael Rensing,36,453340800,Bundesliga,2019/2020,Goalkeeper,Fortuna Düsseldorf,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mickaël Cuisance,20,934761600,Bundesliga,2019/2020,Midfielder,Bayern München,302,204,98,France,9,2,1,1,0,1,0,0,0,0,0,5,2,3,2,2,0,1,0,0.3,0,0.3,0,0.92,302,0.6,151,34,302,0,0.3,68,275,-1,14
Mijat Gaćinović,25,792201600,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,1048,453,595,Serbia,23,4,7,0,0,0,1,0,1,0,0,5,4,1,14,3,11,2,0,0.09,0.09,0,0,0,0,1.2,75,46,524,1048,0.17,368,174,-1,25
Mike Frantz,33,529632000,Bundesliga,2019/2020,Midfielder,Freiburg,339,160,179,Germany,18,2,1,0,0,0,1,0,1,0,0,5,4,1,2,1,1,2,0,0.27,0.27,0,0,0,0,0.53,170,19,170,339,0.53,375,37,-1,21
Milos Veljkovic,24,812073600,Bundesliga,2019/2020,Midfielder,Werder Bremen,2055,1153,902,Serbia,24,13,10,0,0,0,1,0,1,0,0,3,1,2,44,22,22,7,0,0.04,0.04,0,0,0,0,1.93,47,86,294,2055,0.31,288,231,-1,15
Milot Rashica,24,835920000,Bundesliga,2019/2020,Forward,Werder Bremen,2278,1127,1151,Kosovo,28,13,14,8,2,6,5,2,3,2,1,4,1,3,51,26,25,2,0,0.51,0.2,0.32,0.16,0.47,285,2.01,45,81,1139,456,0.08,59,71,-1,2
Mitchell Weiser,26,766886400,Bundesliga,2019/2020,Midfielder,Bayer Leverkusen,1171,633,538,Germany,18,7,7,1,0,1,0,0,0,0,0,6,4,2,14,8,6,3,0,0.08,0,0.08,0,0.17,1171,1.08,84,65,390,0,0.23,177,277,-1,11
Mohamed Dräger,24,835660800,Bundesliga,2019/2020,Midfielder,Paderborn,1457,806,651,Tunisia,18,9,7,1,0,1,3,2,1,0,0,2,1,1,41,25,16,2,0,0.25,0.19,0.06,0,0.14,1457,2.53,36,81,729,486,0.12,198,74,-1,10
Moritz Nicolas,22,877392000,Bundesliga,2019/2020,Goalkeeper,Union Berlin,90,0,90,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,23,90,0,0,0,-1,-1,-1,14
Moussa Diaby,21,931305600,Bundesliga,2019/2020,Forward,Bayer Leverkusen,1767,829,938,France,28,9,9,5,3,2,5,1,4,0,0,7,4,3,28,15,13,3,0,0.51,0.25,0.25,0.33,0.19,353,1.43,63,63,589,353,0.15,89,47,-1,4
Moussa Niakhate,24,826243200,Bundesliga,2019/2020,Defender,Mainz 05,2970,1530,1440,France,33,17,16,1,0,1,2,1,1,0,0,5,2,3,56,28,28,7,0,0.09,0.06,0.03,0,0.06,2970,1.7,53,90,424,1485,0.21,233,215,97,14
Munas Dabbur,28,705801600,Bundesliga,2019/2020,Forward,Hoffenheim,773,298,475,Israel,14,4,7,4,1,3,0,0,0,0,0,4,1,3,8,4,4,4,0,0.47,0,0.47,0.3,0.57,193,0.93,97,55,193,0,0.47,29,293,-1,5
Münir Mercan,19,976406400,Bundesliga,2019/2020,Midfielder,Schalke 04,68,68,0,Germany,5,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,2.65,34,14,0,0,0,-1,-1,-1,18
Nadiem Amiri,23,846374400,Bundesliga,2019/2020,Midfielder,Bayer Leverkusen,1861,875,986,Germany,30,10,12,1,1,0,2,1,1,0,0,9,5,4,25,16,9,3,0,0.15,0.1,0.05,0.1,0,1861,1.21,74,62,620,931,0.15,205,158,-1,12
Nana Opoku Ampomah,24,820540800,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,498,344,154,Ghana,12,4,1,0,0,0,0,0,0,0,0,0,0,0,16,10,6,1,0,0,0,0,0,0,0,2.89,31,42,498,0,0.18,286,271,-1,14
Nassim Boujellab,21,929836800,Bundesliga,2019/2020,Forward,Schalke 04,414,160,254,Germany,11,1,2,0,0,0,0,0,0,0,0,1,1,0,9,1,8,2,0,0,0,0,0,0,0,1.96,46,38,207,0,0.43,284,289,-1,19
Neven Subotić,31,597715200,Bundesliga,2019/2020,Defender,Union Berlin,1972,975,997,Serbia,23,11,12,1,1,0,0,0,0,0,0,4,3,1,37,13,24,3,1,0.05,0,0.05,0.09,0,1972,1.69,53,86,657,0,0.14,213,363,94,9
Nick Woltemade,18,1013644800,Bundesliga,2019/2020,Forward,Werder Bremen,89,31,58,Germany,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.01,89,18,0,0,0,-1,-1,-1,14
Niclas Füllkrug,27,729216000,Bundesliga,2019/2020,Forward,Werder Bremen,401,164,237,Germany,8,2,2,4,1,3,1,1,0,0,0,0,0,0,7,2,5,2,0,1.12,0.22,0.9,0.55,1.14,100,1.57,57,50,201,401,0.45,5,57,-1,6
Niclas Thiede,21,924048000,Bundesliga,2019/2020,Goalkeeper,Freiburg,67,0,67,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.34,67,67,0,0,0,-1,-1,-1,20
Nico Elvedi,23,844041600,Bundesliga,2019/2020,Defender,Borussia M'gladbach,2621,1418,1203,Switzerland,32,15,15,1,1,0,0,0,0,0,0,7,3,4,29,16,13,5,0,0.03,0,0.03,0.06,0,2621,1,90,82,524,0,0.17,232,386,22,13
Nico Schlotterbeck,20,944006400,Bundesliga,2019/2020,Defender,Freiburg,365,215,150,Germany,13,2,2,0,0,0,0,0,0,0,0,3,3,0,5,1,4,0,0,0,0,0,0,0,0,1.23,73,28,0,0,0,373,371,45,24
Nico Schulz,27,733622400,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,592,260,332,Germany,11,3,4,1,0,1,0,0,0,0,0,3,1,2,11,4,7,0,0,0.15,0,0.15,0,0.27,592,1.67,54,54,0,0,0,131,332,-1,13
Nicolai Rapp,23,850435200,Bundesliga,2019/2020,Defender,Union Berlin,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nicolas Höfler,30,636940800,Bundesliga,2019/2020,Midfielder,Freiburg,2785,1435,1350,Germany,32,16,15,1,1,0,0,0,0,0,0,7,6,1,37,12,25,9,0,0.03,0,0.03,0.06,0,2785,1.2,75,87,309,0,0.29,236,373,-1,11
Niklas Hauptmann,24,835833600,Bundesliga,2019/2020,Midfielder,Köln,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Niklas Klinger,24,813542400,Bundesliga,2019/2020,Goalkeeper,Wolfsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Niklas Lomb,26,743817600,Bundesliga,2019/2020,Goalkeeper,Bayer Leverkusen,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Niklas Moisander,34,496800000,Bundesliga,2019/2020,Defender,Werder Bremen,1980,1080,900,Finland,22,12,10,0,0,0,0,0,0,0,0,4,1,3,38,23,15,5,1,0,0,0,0,0,0,1.73,52,90,396,0,0.23,308,313,99,29
