full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Jordi Masip López,31,599788800,La Liga,2019/2020,Goalkeeper,Real Valladolid,3150,1620,1530,Spain,35,18,17,0,0,0,0,0,0,0,0,11,7,4,34,12,22,2,0,0,0,0,0,0,0,0.97,93,90,1575,0,0.06,391,383,51,20
Jorge Andújar Moreno,33,546393600,La Liga,2019/2020,Defender,Levante UD,986,599,387,Spain,17,7,4,1,1,0,0,0,0,0,0,2,1,1,16,9,7,3,0,0.09,0,0.09,0.15,0,986,1.46,62,58,329,0,0.27,169,412,152,9
Jorge Cuenca Barreno,20,942796800,La Liga,2019/2020,Defender,FC Barcelona,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jorge De Frutos Sebastián,23,856396800,La Liga,2019/2020,Forward,Real Valladolid,56,34,22,Spain,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,-1,-1,-1,19
Jorge Jiménez Rodríguez,21,927158400,La Liga,2019/2020,Forward,Real Betis,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jorge Miramón Santagertrudis,31,612748800,La Liga,2019/2020,Midfielder,Levante UD,2430,1109,1321,Spain,32,12,15,0,0,0,3,2,1,0,0,5,4,1,38,11,27,5,1,0.11,0.11,0,0,0,0,1.41,64,76,405,810,0.22,367,117,-1,26
Jorge Molina,38,388281600,La Liga,2019/2020,Forward,Getafe CF,1892,962,930,Spain,34,11,12,5,5,0,3,2,1,2,0,14,8,6,17,7,10,7,1,0.38,0.14,0.24,0.47,0,378,0.81,111,56,237,631,0.38,69,91,-1,3
Jorge Ruiz Ojeda,24,812160000,La Liga,2019/2020,Goalkeeper,Levante UD,180,90,90,Spain,2,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,13
Jorge Sáenz de Miera Colmeiro,23,848188800,La Liga,2019/2020,Defender,Celta de Vigo,371,221,150,Spain,7,3,2,0,0,0,0,0,0,0,0,1,0,1,7,4,3,4,1,0,0,0,0,0,0,1.7,53,53,74,0,1.21,435,398,172,21
José Alonso Alonso Lara,20,952387200,La Liga,2019/2020,Midfielder,Sevilla FC,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
José Ángel,30,620956800,La Liga,2019/2020,Defender,SD Eibar,2362,1477,885,Spain,28,17,10,1,1,0,1,0,1,0,0,8,6,2,37,21,16,4,0,0.08,0.04,0.04,0.06,0,2362,1.41,64,84,591,2362,0.15,231,217,138,12
José Antonio Caro Díaz,26,767923200,La Liga,2019/2020,Goalkeeper,Real Valladolid,245,90,155,Spain,3,1,2,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,1.1,82,82,0,0,0,-1,-1,-1,17
José Antonio Martínez Gil,27,729475200,La Liga,2019/2020,Defender,Granada CF,1187,490,697,Spain,20,5,8,0,0,0,1,0,1,0,0,7,5,2,19,3,16,0,0,0.08,0.08,0,0,0,0,1.44,62,59,0,1187,0,429,155,148,22
José Antonio Rodríguez Díaz,28,698630400,La Liga,2019/2020,Midfielder,Granada CF,2562,1168,1394,Spain,36,13,14,7,3,4,3,2,1,0,0,12,7,5,29,7,22,7,0,0.35,0.11,0.25,0.23,0.26,366,1.02,88,71,366,854,0.25,63,124,-1,3
Jose Campana,27,738806400,La Liga,2019/2020,Midfielder,Levante UD,3159,1576,1583,Spain,37,17,18,2,1,1,7,2,5,0,0,6,5,1,46,18,28,4,1,0.26,0.2,0.06,0.06,0.06,1580,1.31,69,85,790,451,0.11,201,49,-1,7
José Giménez,25,790560000,La Liga,2019/2020,Defender,Atlético Madrid,1753,912,841,Uruguay,21,10,9,0,0,0,0,0,0,0,0,11,6,5,11,5,6,2,0,0,0,0,0,0,0,0.56,159,83,877,0,0.1,364,392,6,28
José Ignacio Martínez García,31,605232000,La Liga,2019/2020,Defender,Real Valladolid,1894,1031,863,Spain,23,11,10,0,0,0,2,2,0,0,0,8,6,2,19,7,12,2,0,0.1,0.1,0,0,0,0,0.9,100,82,947,947,0.1,360,135,40,28
José Javier Hualde Zaratiegui,22,893721600,La Liga,2019/2020,Midfielder,CA Osasuna,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
José Luis Gayà,25,801360000,La Liga,2019/2020,Defender,Valencia CF,1989,1046,943,Spain,24,12,11,0,0,0,1,1,0,0,0,5,5,0,29,5,24,5,0,0.05,0.05,0,0,0,0,1.31,69,83,398,1989,0.23,404,206,122,21
José Luis Morales,33,553996800,La Liga,2019/2020,Midfielder,Levante UD,2528,1393,1135,Spain,38,17,12,4,4,0,2,2,0,0,0,6,5,1,38,15,23,3,0,0.21,0.07,0.14,0.26,0,632,1.35,67,67,843,1264,0.11,134,177,-1,5
José Luis Rodriguez,22,898214400,La Liga,2019/2020,Midfielder,Deportivo Alavés,21,0,21,Panama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,-1,-1,-1,19
José Luis Sanmartín Mato,30,638496000,La Liga,2019/2020,Forward,Deportivo Alavés,2787,1599,1188,Spain,36,18,13,11,5,6,2,1,1,1,0,9,7,2,45,18,27,6,0,0.42,0.06,0.36,0.28,0.45,253,1.45,62,77,465,1394,0.19,33,194,-1,1
José Luis Trápaga Fuentevilla,22,895708800,La Liga,2019/2020,Defender,Real Betis,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
José Manuel Arnáiz Díaz,25,797904000,La Liga,2019/2020,Midfielder,CA Osasuna,1119,568,551,Spain,26,4,6,2,1,1,1,1,0,0,0,5,3,2,13,8,5,4,0,0.24,0.08,0.16,0.16,0.16,560,1.05,86,43,280,1119,0.32,118,171,-1,8
José Manuel Fontán Mondragón,0,0,La Liga,2019/2020,Defender,Celta de Vigo,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
José Mena Rodríguez,22,895190400,La Liga,2019/2020,Midfielder,Sevilla FC,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
José Ramiro Funes Mori,29,668131200,La Liga,2019/2020,Defender,Villarreal,451,270,181,Argentina,7,3,2,0,0,0,0,0,0,0,0,1,0,1,6,4,2,1,0,0,0,0,0,0,0,1.2,75,64,451,0,0.2,400,331,93,23
José Sánchez Martínez,20,951955200,La Liga,2019/2020,Defender,Granada CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joseba Zaldúa,28,709344000,La Liga,2019/2020,Defender,Real Sociedad,2552,1329,1223,Spain,30,15,14,0,0,0,2,2,0,0,0,7,5,2,33,13,20,8,1,0.07,0.07,0,0,0,0,1.16,77,85,319,1276,0.28,308,189,84,22
Josep Señé Escudero,28,692323200,La Liga,2019/2020,Midfielder,RCD Mallorca,146,31,115,Spain,6,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,2.47,37,24,0,0,0,-1,-1,-1,11
Joseph Aidoo,24,812332800,La Liga,2019/2020,Defender,Celta de Vigo,2499,1055,1444,Ghana,32,11,16,0,0,0,1,1,0,0,0,10,5,5,31,11,20,4,0,0.04,0.04,0,0,0,0,1.12,81,78,625,2499,0.14,425,226,79,22
Juan Brandariz Movilla,21,920332800,La Liga,2019/2020,Defender,FC Barcelona,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Juan Camilo Hernández Suárez,21,924739200,La Liga,2019/2020,Forward,RCD Mallorca,1492,715,777,Colombia,22,9,8,5,4,1,1,0,1,0,0,2,2,0,23,8,15,5,1,0.36,0.06,0.3,0.5,0.12,298,1.39,65,68,298,1492,0.3,49,201,-1,4
Juan Hernández García,25,786672000,La Liga,2019/2020,Forward,Celta de Vigo,84,66,18,Spain,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.07,84,17,0,0,0,-1,-1,-1,15
Juan Luis Sánchez Velasco,16,1060905600,La Liga,2019/2020,Midfielder,Sevilla FC,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Juan Manuel Pérez Ruiz,24,837388800,La Liga,2019/2020,Goalkeeper,CA Osasuna,180,90,90,Spain,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,19
Juan Sastre Vanrell,23,862358400,La Liga,2019/2020,Defender,RCD Mallorca,1361,706,655,Spain,19,9,7,0,0,0,2,1,1,0,0,3,3,0,28,9,19,4,0,0.13,0.13,0,0,0,0,1.85,49,72,340,681,0.26,302,111,177,30
Juan Soriano Oropesa,22,872294400,La Liga,2019/2020,Goalkeeper,Leganés,990,540,450,Spain,11,6,5,0,0,0,0,0,0,0,0,1,1,0,16,7,9,2,0,0,0,0,0,0,0,1.45,62,90,495,0,0.18,285,376,150,22
Juan Villar Vázquez,32,580003200,La Liga,2019/2020,Midfielder,CA Osasuna,234,180,54,Spain,10,2,0,1,1,0,0,0,0,1,0,2,2,0,4,3,1,1,0,0.38,0,0.38,0.5,0,234,1.54,59,23,234,0,0.38,-1,-1,-1,16
Juanmi,27,737856000,La Liga,2019/2020,Forward,Real Betis,261,88,173,Spain,8,0,2,1,0,1,0,0,0,0,0,2,1,1,5,2,3,2,1,0.34,0,0.34,0,0.52,261,1.72,52,33,87,0,1.03,-1,-1,-1,10
Julen Lobete Cienfuegos,19,969235200,La Liga,2019/2020,Forward,Real Sociedad,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jules Koundé,21,910828800,La Liga,2019/2020,Defender,Sevilla FC,2306,1189,1117,France,29,13,12,1,0,1,1,1,0,0,0,14,8,6,22,8,14,6,0,0.08,0.04,0.04,0,0.08,2306,0.86,105,80,384,2306,0.23,242,228,33,15
Júnior Wakalibille Lago,29,662601600,La Liga,2019/2020,Midfielder,RCD Mallorca,2189,1113,1076,Côte d'Ivoire,35,12,12,4,4,0,0,0,0,3,0,4,4,0,32,10,22,3,0,0.16,0,0.16,0.32,0,547,1.32,68,63,730,0,0.12,117,354,-1,6
Kangin Lee,19,982540800,La Liga,2019/2020,Midfielder,Valencia CF,446,271,175,South Korea,17,3,0,2,2,0,0,0,0,0,0,3,3,0,8,4,4,3,2,0.4,0,0.4,0.66,0,223,1.61,56,26,89,0,1.01,27,256,-1,9
Karim Benzema,32,566870400,La Liga,2019/2020,Forward,Real Madrid,3155,1508,1647,France,37,17,19,21,13,8,8,5,3,5,0,18,10,8,22,11,11,0,0,0.83,0.23,0.6,0.78,0.44,150,0.63,143,85,0,394,0,5,36,-1,1
Karl Toko Ekambi,27,716428800,La Liga,2019/2020,Forward,Villarreal,995,458,537,Cameroon,18,5,6,6,4,2,2,0,2,0,0,6,4,2,14,6,8,0,0,0.72,0.18,0.54,0.79,0.34,166,1.27,71,55,0,498,0,9,61,-1,3
Kenan Kodro,26,745718400,La Liga,2019/2020,Forward,Athletic Club Bilbao,359,26,333,Bosnia and Herzegovina,12,0,4,1,0,1,0,0,0,0,0,1,0,1,5,0,5,0,0,0.25,0,0.25,0,0.27,359,1.25,72,30,0,0,0,64,317,-1,8
Kenneth Josiah Omeruo,26,750816000,La Liga,2019/2020,Defender,Leganés,1878,797,1081,Nigeria,23,10,12,1,1,0,0,0,0,0,0,3,2,1,29,11,18,5,0,0.05,0,0.05,0.11,0,1878,1.39,65,82,376,0,0.24,219,375,134,9
Kevin Gameiro,33,547516800,La Liga,2019/2020,Forward,Valencia CF,1582,623,959,France,29,7,10,6,3,3,2,1,1,0,1,6,6,0,25,2,23,0,0,0.46,0.11,0.34,0.43,0.28,264,1.42,63,55,0,791,0,38,125,-1,3
Kévin Rodrigues,26,762825600,La Liga,2019/2020,Defender,Leganés,1939,779,1160,Portugal,27,10,12,1,1,0,2,1,1,0,0,7,4,3,24,10,14,6,1,0.14,0.09,0.05,0.12,0,1939,1.11,81,72,323,970,0.28,220,146,74,3
Kévin Soni,22,892771200,La Liga,2019/2020,Midfielder,RCD Espanyol,3,3,0,Cameroon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,16
Kevin Vázquez Comesaña,27,732844800,La Liga,2019/2020,Defender,Celta de Vigo,1332,757,575,Spain,17,9,7,0,0,0,0,0,0,0,0,5,3,2,19,11,8,6,0,0,0,0,0,0,0,1.28,70,78,222,0,0.41,379,276,113,29
Keylor Navas,33,534988800,La Liga,2019/2020,Goalkeeper,Real Madrid,0,0,0,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kieran Trippier,29,653702400,La Liga,2019/2020,Defender,Atlético Madrid,1981,1322,659,England,25,15,8,0,0,0,4,4,0,0,0,11,8,3,13,7,6,2,0,0.18,0.18,0,0,0,0,0.59,152,79,991,495,0.09,363,62,8,29
Kike,30,627955200,La Liga,2019/2020,Forward,SD Eibar,1774,902,872,Spain,27,11,9,5,3,2,1,0,1,0,0,8,5,3,24,12,12,2,0,0.3,0.05,0.25,0.3,0.21,355,1.22,74,66,887,1774,0.1,61,204,-1,3
Koba Lein Koindredi,18,1004140800,La Liga,2019/2020,Midfielder,Valencia CF,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Koke,28,694828800,La Liga,2019/2020,Midfielder,Atlético Madrid,2699,1470,1229,Spain,32,16,14,4,4,0,5,3,2,0,0,16,9,7,19,9,10,5,0,0.3,0.17,0.13,0.24,0,675,0.63,142,84,540,540,0.17,138,71,-1,6
Laureano Antonio Villa Suárez,25,789436800,La Liga,2019/2020,Midfielder,Real Valladolid,1365,964,401,Spain,23,12,6,0,0,0,1,1,0,0,0,9,7,2,13,7,6,4,0,0.07,0.07,0,0,0,0,0.86,105,59,341,1365,0.26,350,181,-1,30
Leandro Cabrera,29,677116800,La Liga,2019/2020,Defender,RCD Espanyol,3062,1576,1486,Uruguay,35,18,17,2,1,1,1,1,0,0,0,10,7,3,36,15,21,5,0,0.09,0.03,0.06,0.06,0.06,1531,1.06,85,87,612,3062,0.15,206,232,63,7
Leandro Chichizola,30,638496000,La Liga,2019/2020,Goalkeeper,Getafe CF,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lei Wu,28,690508800,La Liga,2019/2020,Midfielder,RCD Espanyol,1724,934,790,China,33,12,9,4,3,1,0,0,0,0,0,4,2,2,25,14,11,3,0,0.21,0,0.21,0.29,0.11,431,1.31,69,52,575,0,0.16,80,422,-1,3
Leonardo Koutris,25,806457600,La Liga,2019/2020,Midfielder,RCD Mallorca,93,62,31,Greece,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.97,93,47,0,0,0,-1,-1,-1,15
Lionel Messi,33,551491200,La Liga,2019/2020,Forward,FC Barcelona,2880,1486,1394,Argentina,33,17,15,25,19,6,21,7,14,5,0,14,8,6,27,10,17,4,0,1.44,0.66,0.78,1.15,0.39,115,0.84,107,87,720,137,0.13,2,1,-1,1
Lisandro Magallán,26,749088000,La Liga,2019/2020,Defender,Deportivo Alavés,1194,542,652,Argentina,17,6,7,1,1,0,1,1,0,0,0,3,2,1,29,9,20,4,0,0.15,0.08,0.08,0.17,0,1194,2.19,41,70,299,1194,0.3,185,158,183,11
Ljubomir Fejsa,31,587520000,La Liga,2019/2020,Midfielder,Deportivo Alavés,791,159,632,Serbia,13,2,9,0,0,0,0,0,0,0,0,1,1,0,16,2,14,2,0,0,0,0,0,0,0,1.82,49,61,396,0,0.23,316,270,-1,21
Lluis López Mármol,23,857520000,La Liga,2019/2020,Defender,RCD Espanyol,299,209,90,Spain,4,2,1,0,0,0,0,0,0,0,0,0,0,0,7,5,2,1,0,0,0,0,0,0,0,2.11,43,75,299,0,0.3,370,418,182,27
Lorenzo Jesús Morón García,26,757209600,La Liga,2019/2020,Forward,Real Betis,2029,993,1036,Spain,36,10,11,10,7,3,3,2,1,0,0,5,3,2,40,18,22,3,1,0.58,0.13,0.44,0.63,0.26,203,1.77,51,56,507,676,0.18,17,106,-1,1
Luca Sangalli Fuentes,25,792374400,La Liga,2019/2020,Midfielder,Real Sociedad,371,153,218,Spain,11,2,3,0,0,0,1,0,1,0,0,3,2,1,5,3,2,0,0,0.24,0.24,0,0,0,0,1.21,74,34,0,371,0,286,32,-1,12
Lucas Ocampos,26,773884800,La Liga,2019/2020,Midfielder,Sevilla FC,2755,1378,1377,Argentina,33,16,15,14,9,5,3,2,1,5,0,16,8,8,23,10,13,10,1,0.56,0.1,0.46,0.59,0.33,197,0.75,120,83,276,918,0.33,15,136,-1,1
Lucas Perez,31,589852800,La Liga,2019/2020,Forward,Deportivo Alavés,2503,1435,1068,Spain,34,16,13,11,7,4,5,5,0,5,0,9,7,2,44,17,27,4,0,0.58,0.18,0.4,0.44,0.34,228,1.58,57,74,626,501,0.14,26,58,-1,2
Lucas René Olaza Catrofe,26,774748800,La Liga,2019/2020,Defender,Celta de Vigo,3145,1620,1525,Uruguay,35,18,17,1,0,1,3,2,1,0,0,12,6,6,40,17,23,5,0,0.11,0.09,0.03,0,0.06,3145,1.14,79,90,629,1048,0.14,253,148,82,7
Lucas Vázquez,29,678326400,La Liga,2019/2020,Midfielder,Real Madrid,840,415,425,Spain,18,4,4,2,0,2,1,1,0,0,0,8,4,4,9,3,6,1,0,0.32,0.11,0.21,0,0.42,420,0.96,93,47,840,840,0.11,84,118,-1,10
Luis Ezequiel Ávila,26,760492800,La Liga,2019/2020,Forward,CA Osasuna,1593,944,649,Argentina,20,11,7,9,6,3,2,1,1,0,0,5,4,1,21,13,8,6,0,0.62,0.11,0.51,0.57,0.42,177,1.19,76,80,266,797,0.34,11,119,-1,1
Luis Federico López Andúgar,19,989280000,La Liga,2019/2020,Goalkeeper,Real Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luis Jesús Rioja González,26,750729600,La Liga,2019/2020,Forward,Deportivo Alavés,1641,1001,640,Spain,28,13,6,0,0,0,0,0,0,0,0,7,6,1,21,9,12,3,0,0,0,0,0,0,0,1.15,78,59,547,0,0.16,424,345,-1,28
Luis Perea Hernández,22,872467200,La Liga,2019/2020,Midfielder,CA Osasuna,19,0,19,Spain,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,27
Luís Rafael Soares Alves,25,799977600,La Liga,2019/2020,Defender,SD Eibar,438,90,348,Portugal,6,1,5,0,0,0,0,0,0,0,0,1,0,1,6,1,5,1,0,0,0,0,0,0,0,1.23,73,73,438,0,0.21,323,263,102,18
Luis Suárez,33,538444800,La Liga,2019/2020,Forward,FC Barcelona,2000,894,1106,Uruguay,28,9,13,16,7,9,8,4,4,1,0,12,5,7,16,7,9,4,0,1.08,0.36,0.72,0.7,0.73,125,0.72,125,71,500,250,0.18,3,6,-1,2
Luka Jović,22,882835200,La Liga,2019/2020,Forward,Real Madrid,420,226,194,Serbia,17,2,2,2,1,1,1,1,0,0,0,8,4,4,4,1,3,2,0,0.64,0.21,0.43,0.4,0.46,210,0.86,105,25,210,420,0.43,20,45,-1,11
Luka Modrić,34,495072000,La Liga,2019/2020,Midfielder,Real Madrid,1999,1029,970,Croatia,31,11,11,3,2,1,7,4,3,0,0,16,10,6,14,7,7,8,1,0.45,0.32,0.14,0.17,0.09,666,0.63,143,64,222,286,0.41,128,11,-1,7
Luka Romero Bezzana,15,1100736000,La Liga,2019/2020,Midfielder,RCD Mallorca,7,0,7,Argentina,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,17
Lumor Agbenyenu,23,839635200,La Liga,2019/2020,Defender,RCD Mallorca,1808,1082,726,Ghana,23,13,7,1,0,1,0,0,0,0,0,2,2,0,31,16,15,5,1,0.05,0,0.05,0,0.12,1808,1.54,58,79,362,0,0.25,222,408,161,9
Luuk de Jong,29,651715200,La Liga,2019/2020,Forward,Sevilla FC,2061,1096,965,Netherlands,35,13,11,6,2,4,1,0,1,0,0,17,9,8,17,8,9,2,0,0.31,0.04,0.26,0.16,0.37,344,0.74,121,59,1031,2061,0.09,58,212,-1,3
Manu García,34,514857600,La Liga,2019/2020,Midfielder,Deportivo Alavés,1970,1043,927,Spain,30,12,10,0,0,0,0,0,0,0,0,6,5,1,31,11,20,11,1,0,0,0,0,0,0,1.42,64,66,179,0,0.5,426,343,-1,29
Manu Trigueros,28,687657600,La Liga,2019/2020,Midfielder,Villarreal,1543,720,823,Spain,29,8,9,2,0,2,4,2,2,1,0,6,4,2,20,9,11,6,0,0.35,0.23,0.12,0,0.22,772,1.17,77,53,257,386,0.35,145,38,-1,7
Manuel Castellano Castro,31,606960000,La Liga,2019/2020,Defender,CA Osasuna,193,103,90,Spain,4,1,1,0,0,0,0,0,0,0,0,1,0,1,4,2,2,2,0,0,0,0,0,0,0,1.87,48,48,97,0,0.93,-1,-1,-1,26
Manuel Garrido Alvarez,19,970790400,La Liga,2019/2020,Forward,Leganés,115,56,59,Spain,4,1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,1.57,58,29,115,0,0.78,-1,-1,-1,26
Manuel Javier Vallejo Galván,23,855878400,La Liga,2019/2020,Forward,Valencia CF,413,211,202,Spain,11,1,2,2,0,2,0,0,0,0,0,2,1,1,4,1,3,0,0,0.44,0,0.44,0,0.89,207,0.87,103,38,0,0,0,18,321,-1,7
Manuel Morlanes Ariño,21,916099200,La Liga,2019/2020,Midfielder,Villarreal,250,40,210,Spain,9,0,3,0,0,0,1,1,0,0,0,7,4,3,3,0,3,0,0,0.36,0.36,0,0,0,0,1.08,83,28,0,250,0,-1,-1,-1,22
Manuel Reina Rodríguez,35,481161600,La Liga,2019/2020,Goalkeeper,RCD Mallorca,3240,1710,1530,Spain,36,19,17,0,0,0,0,0,0,0,0,5,5,0,57,21,36,4,0,0,0,0,0,0,0,1.58,57,90,810,0,0.11,334,356,163,13
Manuel Sánchez De La Peña,19,967075200,La Liga,2019/2020,Defender,Atlético Madrid,326,215,111,Spain,5,3,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,65,326,0,0.28,338,305,1,17
Marc Bartra,29,663897600,La Liga,2019/2020,Defender,Real Betis,2527,1119,1408,Spain,30,13,16,3,2,1,1,1,0,0,0,5,2,3,46,20,26,8,0,0.14,0.04,0.11,0.16,0.06,842,1.64,55,84,316,2527,0.28,151,221,169,5
Marc Cardona Rovira,25,805161600,La Liga,2019/2020,Forward,CA Osasuna,703,234,469,Spain,19,3,6,1,0,1,2,1,1,0,0,7,4,3,14,5,9,1,0,0.38,0.26,0.13,0,0.19,703,1.79,50,37,703,352,0.13,137,25,-1,13
Marc Cucurella Saseta,22,901065600,La Liga,2019/2020,Defender,Getafe CF,3250,1684,1566,Spain,37,19,18,1,1,0,5,3,2,0,0,14,8,6,32,18,14,9,0,0.17,0.14,0.03,0.05,0,3250,0.89,102,88,361,650,0.25,251,92,37,12
Marc Navarro Ceciliano,25,804643200,La Liga,2019/2020,Defender,Leganés,220,84,136,Spain,4,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,1.64,55,55,220,0,0.41,-1,-1,-1,25
Marc Pedraza Sarto,33,539568000,La Liga,2019/2020,Midfielder,RCD Mallorca,131,70,61,Spain,3,1,1,0,0,0,0,0,0,0,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,2.75,33,44,0,0,0,-1,-1,-1,21
Marc Roca Junqué,23,848966400,La Liga,2019/2020,Midfielder,RCD Espanyol,3019,1595,1424,Spain,35,18,17,2,2,0,1,1,0,2,0,6,3,3,49,28,21,8,0,0.09,0.03,0.06,0.11,0,1510,1.46,62,86,377,3019,0.24,212,245,-1,5
Marc-André ter Stegen,28,704592000,La Liga,2019/2020,Goalkeeper,FC Barcelona,3240,1710,1530,Germany,36,19,17,0,0,0,2,1,1,0,0,14,8,6,32,13,19,1,0,0.06,0.06,0,0,0,0,0.89,101,90,3240,1620,0.03,348,197,39,19
Marcelo,32,579398400,La Liga,2019/2020,Defender,Real Madrid,1299,611,688,Brazil,15,7,8,1,1,0,2,1,1,0,0,4,2,2,12,7,5,2,0,0.21,0.14,0.07,0.15,0,1299,0.83,108,87,650,650,0.14,197,102,28,20
Marco Asensio,24,822182400,La Liga,2019/2020,Midfielder,Real Madrid,333,160,173,Spain,9,1,2,3,2,1,1,1,0,0,0,5,4,1,3,1,2,0,0,1.08,0.27,0.81,1.13,0.52,111,0.81,111,37,0,333,0,1,17,-1,5
Marcos Lavín Rodríguez,23,841622400,La Liga,2019/2020,Goalkeeper,Getafe CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marcos Llorente,25,791424000,La Liga,2019/2020,Midfielder,Atlético Madrid,1367,622,745,Spain,29,7,9,3,0,3,3,1,2,0,0,13,7,6,16,6,10,4,0,0.4,0.2,0.2,0,0.36,456,1.05,85,47,342,456,0.26,88,50,-1,8
Mariano,26,744163200,La Liga,2019/2020,Forward,Real Madrid,40,7,33,Dominican Republic,5,0,0,1,1,0,0,0,0,0,0,3,3,0,2,0,2,1,0,2.25,0,2.25,12.86,0,40,4.5,20,8,40,0,2.25,-1,-1,-1,21
