full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Ignacio Pussetto,24,819532800,Serie A,2019/2020,Midfielder,Udinese,333,224,109,Argentina,12,2,0,1,0,1,0,0,0,0,0,3,2,1,7,3,4,1,0,0.27,0,0.27,0,0.83,333,1.89,48,28,333,0,0.27,75,340,-1,9
Igor Julio dos Santos de Paulo,22,886838400,Serie A,2019/2020,Defender,Fiorentina,1949,862,1087,Brazil,26,9,12,0,0,0,1,1,0,0,0,2,1,1,32,14,18,9,0,0.05,0.05,0,0,0,0,1.48,61,75,217,1949,0.42,398,230,114,22
Ilario Monterisi,18,1008748800,Serie A,2019/2020,Defender,Lecce,2,2,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,29
Ilija Nestorovski,30,637228800,Serie A,2019/2020,Forward,Udinese,1248,649,599,FYR Macedonia,28,8,7,3,1,2,1,0,1,0,0,10,5,5,15,7,8,4,0,0.29,0.07,0.22,0.14,0.3,416,1.08,83,45,312,1248,0.29,95,207,-1,5
Ionuț Andrei Radu,23,864802800,Serie A,2019/2020,Goalkeeper,Parma,1530,720,810,Romania,17,8,9,0,0,0,1,1,0,0,0,2,1,1,32,9,23,1,0,0.06,0.06,0,0,0,0,1.88,48,90,1530,1530,0.06,437,221,169,23
Isaias Del Pupo,19,986025600,Serie A,2019/2020,Midfielder,Cagliari,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ismael Bennacer,22,880963200,Serie A,2019/2020,Midfielder,AC Milan,2488,1169,1319,Algeria,31,13,15,1,1,0,0,0,0,0,0,11,7,4,32,12,20,14,0,0.04,0,0.04,0.08,0,2488,1.16,78,80,178,0,0.51,247,335,-1,11
Ivan Radovanović,31,588841200,Serie A,2019/2020,Midfielder,Genoa,1317,694,623,Serbia,19,8,7,0,0,0,1,0,1,0,0,4,2,2,28,8,20,3,0,0.07,0.07,0,0,0,0,1.91,47,69,439,1317,0.21,440,201,-1,26
Jacob Rasmussen,23,864802800,Serie A,2019/2020,Defender,Fiorentina,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jacopo Da Riva,19,972630000,Serie A,2019/2020,Midfielder,Atalanta,0,0,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jacopo Pellegrini,19,969346800,Serie A,2019/2020,Forward,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jacopo Petriccione,25,793440000,Serie A,2019/2020,Midfielder,Lecce,2141,1097,1044,Italy,31,11,13,0,0,0,5,2,3,0,0,3,1,2,45,25,20,10,0,0.21,0.21,0,0,0,0,1.89,48,69,214,428,0.42,321,55,-1,17
Jacopo Sala,28,691920000,Serie A,2019/2020,Defender,SPAL,848,463,385,Italy,16,6,3,0,0,0,0,0,0,0,0,3,1,2,16,9,7,1,0,0,0,0,0,0,0,1.7,53,53,848,0,0.11,316,316,143,18
Jakub Iskra,17,1029222000,Serie A,2019/2020,Defender,SPAL,76,32,44,Poland,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.18,76,38,0,0,0,-1,-1,-1,17
Jakub Jankto,24,822038400,Serie A,2019/2020,Midfielder,Sampdoria,2103,1167,936,Czech Republic,30,13,12,2,2,0,4,4,0,0,0,6,4,2,38,18,20,8,0,0.26,0.17,0.09,0.15,0,1052,1.63,55,70,263,526,0.34,190,96,-1,6
Jan Kubala,20,957510000,Serie A,2019/2020,Midfielder,Udinese,0,0,0,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jandrei Chitolina Carniel,27,730972800,Serie A,2019/2020,Goalkeeper,Genoa,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jaromír Zmrhal,26,744274800,Serie A,2019/2020,Midfielder,Brescia,1120,560,560,Czech Republic,21,5,6,2,2,0,0,0,0,0,0,4,2,2,29,12,17,0,0,0.16,0,0.16,0.32,0,560,2.33,39,53,0,0,0,126,353,-1,7
Jasmin Kurtič,31,600422400,Serie A,2019/2020,Midfielder,Parma,3076,1654,1422,Slovenia,36,19,15,4,3,1,1,0,1,0,0,5,3,2,51,26,25,10,0,0.15,0.03,0.12,0.16,0.06,769,1.49,60,85,308,3076,0.29,165,255,-1,6
Jaume Cuéllar Mendoza,18,998550000,Serie A,2019/2020,Forward,SPAL,70,70,0,Bolivia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.29,70,35,0,0,0,-1,-1,-1,14
Javier Pastore,31,614329200,Serie A,2019/2020,Midfielder,Roma,512,263,249,Argentina,11,3,2,0,0,0,1,0,1,0,0,2,0,2,4,3,1,0,0,0.18,0.18,0,0,0,0,0.7,128,47,0,512,0,433,83,-1,28
Jawad El Yamiq,28,699350400,Serie A,2019/2020,Midfielder,Genoa,196,0,196,Morocco,3,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,0,0,0,0,0,0,0,4.13,22,65,196,0,0.46,-1,-1,-1,25
Jean Freddi Pascal Greco,19,981964800,Serie A,2019/2020,Midfielder,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jeison Murillo,28,706950000,Serie A,2019/2020,Defender,Sampdoria,664,295,369,Colombia,10,3,4,0,0,0,0,0,0,0,0,3,2,1,14,5,9,3,1,0,0,0,0,0,0,1.9,47,66,221,0,0.41,445,452,170,23
Jens Larsen,29,667123200,Serie A,2019/2020,Defender,Udinese,2796,1283,1513,Denmark,33,15,17,1,0,1,3,1,2,0,0,13,7,6,29,12,17,5,0,0.13,0.1,0.03,0,0.06,2796,0.93,96,85,559,932,0.16,267,162,21,10
Jerdy Schouten,23,853056000,Serie A,2019/2020,Forward,Bologna,1083,491,592,Netherlands,19,7,6,0,0,0,0,0,0,0,0,0,0,0,22,8,14,7,1,0,0,0,0,0,0,1.83,49,57,135,0,0.66,430,440,-1,21
Jeremie Boga,23,852278400,Serie A,2019/2020,Midfielder,Sassuolo,2522,1169,1353,Côte d'Ivoire,34,12,16,11,9,2,2,1,1,0,0,6,2,4,40,23,17,0,0,0.46,0.07,0.39,0.69,0.13,229,1.43,63,74,0,1261,0,43,200,-1,3
Jeremy Toljan,25,776329200,Serie A,2019/2020,Defender,Sassuolo,2188,1055,1133,Germany,29,12,13,1,0,1,2,2,0,0,0,7,3,4,29,14,15,8,0,0.12,0.08,0.04,0,0.08,2188,1.19,75,75,274,1094,0.33,253,188,72,13
Jesse Joronen,27,732700800,Serie A,2019/2020,Goalkeeper,Brescia,2610,1170,1440,Finland,29,13,16,0,0,0,0,0,0,0,0,5,2,3,54,21,33,1,0,0,0,0,0,0,0,1.86,48,90,2610,0,0.03,347,347,166,21
Jhon Carlos Chancellor Cedeño,28,694339200,Serie A,2019/2020,Defender,Brescia,2246,1080,1166,Venezuela,26,12,14,3,2,1,0,0,0,0,0,5,2,3,44,19,25,3,0,0.12,0,0.12,0.17,0.08,749,1.76,51,86,749,0,0.12,163,349,155,4
João Pedro,27,733824000,Serie A,2019/2020,Midfielder,Cagliari,3156,1699,1457,Portugal,36,19,16,18,12,6,4,2,2,4,2,7,3,4,44,24,20,6,0,0.63,0.11,0.51,0.64,0.37,175,1.25,72,88,526,789,0.17,24,145,-1,1
Joaquin Correa,25,776761200,Serie A,2019/2020,Midfielder,Lazio,2005,903,1102,Argentina,30,10,12,9,5,4,2,1,1,0,1,8,6,2,24,10,14,0,0,0.49,0.09,0.4,0.5,0.33,223,1.08,84,67,0,1003,0,38,178,-1,3
Jony Rodríguez,29,679042800,Serie A,2019/2020,Midfielder,Lazio,1176,628,548,Spain,24,7,7,0,0,0,1,0,1,0,0,8,6,2,14,8,6,4,0,0.08,0.08,0,0,0,0,1.07,84,49,294,1176,0.31,302,186,-1,19
Jordan Lukaku,26,775119600,Serie A,2019/2020,Defender,Lazio,385,156,229,Belgium,13,1,0,0,0,0,2,0,2,0,0,2,1,1,3,1,2,2,0,0.47,0.47,0,0,0,0,0.7,128,30,193,193,0.47,284,6,7,18
Jordan Veretout,27,730972800,Serie A,2019/2020,Midfielder,Roma,2633,1467,1166,France,33,17,13,6,5,1,0,0,0,5,0,7,2,5,34,20,14,6,0,0.21,0,0.21,0.31,0.08,439,1.16,77,80,439,0,0.21,100,445,-1,5
Jorge Filipe Soares Silva,21,918115200,Serie A,2019/2020,Defender,Lazio,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
José Callejón,33,540028800,Serie A,2019/2020,Forward,Napoli,2177,1331,846,Spain,33,16,9,4,3,1,7,5,2,0,0,6,4,2,32,17,15,2,0,0.45,0.29,0.17,0.2,0.11,544,1.32,68,66,1089,311,0.08,122,25,-1,6
José Luis Palomino,30,631526400,Serie A,2019/2020,Defender,Atalanta,2482,1178,1304,Argentina,30,13,15,2,2,0,1,0,1,0,0,9,4,5,31,16,15,5,0,0.11,0.04,0.07,0.15,0,1241,1.12,80,83,496,2482,0.18,214,242,51,8
José Ndong Machín Dicombo,23,840006000,Serie A,2019/2020,Midfielder,Parma,0,0,0,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joseph Minala,23,840870000,Serie A,2019/2020,Midfielder,Lazio,0,0,0,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Josip Iličić,32,570441600,Serie A,2019/2020,Midfielder,Atalanta,1672,836,836,Slovenia,26,11,10,15,9,6,5,2,3,0,0,7,3,4,23,12,11,2,1,1.08,0.27,0.81,0.97,0.65,111,1.24,73,64,557,334,0.16,5,34,-1,3
Juan Agustín Musso,26,768207600,Serie A,2019/2020,Goalkeeper,Udinese,3420,1710,1710,Argentina,38,19,19,0,0,0,0,0,0,0,0,14,8,6,46,21,25,1,0,0,0,0,0,0,0,1.21,74,90,3420,0,0.03,386,385,77,15
Juan Cuadrado,32,580633200,Serie A,2019/2020,Midfielder,Juventus,2651,1440,1211,Colombia,33,16,12,2,2,0,5,1,4,0,0,12,8,4,25,10,15,8,1,0.24,0.17,0.07,0.13,0,1326,0.85,106,80,295,530,0.31,207,95,-1,9
Juan Jesus,40,319622400,Serie A,2019/2020,Midfielder,Roma,137,100,37,Spain,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,1.97,46,34,69,0,1.31,-1,-1,-1,30
Julian Chabot,22,887270400,Serie A,2019/2020,Defender,Sampdoria,570,180,390,Germany,8,2,5,1,0,1,0,0,0,0,0,1,0,1,13,4,9,2,1,0.16,0,0.16,0,0.23,570,2.05,44,71,190,0,0.47,130,392,177,7
Júnior Costa,36,437472000,Serie A,2019/2020,Goalkeeper,Bologna,90,90,0,Brazil,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,23
Juraj Kucka,33,541324800,Serie A,2019/2020,Midfielder,Parma,1934,995,939,Slovakia,26,11,11,6,2,4,3,1,2,2,0,4,3,1,27,11,16,6,1,0.42,0.14,0.28,0.18,0.38,322,1.26,72,74,276,645,0.33,74,113,-1,4
Justin Kluivert,21,925887600,Serie A,2019/2020,Forward,Roma,1523,528,995,Netherlands,22,6,13,4,1,3,1,0,1,0,0,5,2,3,20,7,13,6,1,0.3,0.06,0.24,0.17,0.27,381,1.18,76,69,254,1523,0.35,86,218,-1,8
Kaique Rocha Lima,19,983347200,Serie A,2019/2020,Defender,Sampdoria,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kalidou Koulibaly,29,677401200,Serie A,2019/2020,Defender,Napoli,2109,1119,990,Senegal,25,13,11,0,0,0,0,0,0,0,0,5,4,1,33,15,18,8,1,0,0,0,0,0,0,1.41,64,84,234,0,0.38,381,381,104,23
Karlo Letica,23,855648000,Serie A,2019/2020,Goalkeeper,SPAL,900,450,450,Croatia,10,5,5,0,0,0,0,0,0,0,0,0,0,0,25,13,12,1,0,0,0,0,0,0,0,2.5,36,90,900,0,0.1,403,409,189,22
Karol Linetty,25,791712000,Serie A,2019/2020,Midfielder,Sampdoria,2021,1112,909,Poland,28,12,10,4,3,1,3,2,1,0,0,6,4,2,41,24,17,4,0,0.31,0.13,0.18,0.24,0.1,505,1.83,49,72,505,674,0.18,116,119,-1,5
Kastriot Dermaku,28,695462400,Serie A,2019/2020,Defender,Parma,1022,541,481,Albania,16,6,4,0,0,0,0,0,0,0,0,3,2,1,14,5,9,2,0,0,0,0,0,0,0,1.23,73,64,511,0,0.18,364,363,79,19
Ken Sema,26,749372400,Serie A,2019/2020,Midfielder,Udinese,2466,1405,1061,Sweden,32,17,13,2,1,1,1,1,0,0,0,12,8,4,31,16,15,6,0,0.11,0.04,0.07,0.06,0.08,1233,1.13,80,77,411,2466,0.22,208,253,-1,6
Kevin Andrés Agudelo Ardila,21,911030400,Serie A,2019/2020,Midfielder,Fiorentina,729,228,501,Colombia,13,2,6,1,1,0,1,0,1,0,0,1,0,1,12,3,9,5,1,0.25,0.12,0.12,0.39,0,729,1.48,61,56,146,729,0.62,166,135,-1,11
Kevin Bonifazi,24,832489200,Serie A,2019/2020,Defender,SPAL,1439,809,630,Italy,17,9,7,2,1,1,0,0,0,0,0,1,0,1,33,16,17,2,0,0.13,0,0.13,0.11,0.14,720,2.06,44,85,720,0,0.13,151,415,178,7
Kevin Lasagna,27,713430000,Serie A,2019/2020,Forward,Udinese,2573,1312,1261,Italy,36,14,14,10,6,4,1,0,1,0,0,14,8,6,37,18,19,1,0,0.38,0.03,0.35,0.41,0.29,257,1.29,70,71,2573,2573,0.03,52,265,-1,1
Kévin Malcuit,28,680943600,Serie A,2019/2020,Defender,Napoli,256,90,166,France,4,1,2,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0.7,128,64,0,0,0,-1,-1,-1,20
Kevin-Prince Boateng,33,542016000,Serie A,2019/2020,Midfielder,Fiorentina,596,396,200,Ghana,14,4,2,1,1,0,0,0,0,0,0,3,2,1,11,7,4,2,0,0.15,0,0.15,0.23,0,596,1.66,54,43,298,0,0.3,132,376,-1,12
Khadim Ndiaye,20,955522800,Serie A,2019/2020,Goalkeeper,Atalanta,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Khouma Babacar,27,732355200,Serie A,2019/2020,Forward,Lecce,1427,704,723,Senegal,25,9,8,3,2,1,0,0,0,0,2,2,0,2,32,16,16,4,0,0.19,0,0.19,0.26,0.12,476,2.02,45,57,357,0,0.25,110,319,-1,4
Kingsley Dogo Michael,20,935650800,Serie A,2019/2020,Midfielder,Bologna,77,0,77,Nigeria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.17,77,77,0,0,0,-1,-1,-1,25
Konstantinos Manolas,29,676882800,Serie A,2019/2020,Defender,Napoli,2178,1098,1080,Greece,26,13,12,4,2,2,0,0,0,0,0,4,2,2,28,12,16,2,0,0.17,0,0.17,0.16,0.17,545,1.16,78,84,1089,0,0.08,120,380,62,4
Koray Günter,25,777020400,Serie A,2019/2020,Defender,Hellas Verona,2735,1220,1515,Germany,32,14,17,0,0,0,0,0,0,0,0,9,4,5,37,18,19,7,0,0,0,0,0,0,0,1.22,74,85,391,0,0.23,389,428,78,19
Kristoffer Askildsen,19,979027200,Serie A,2019/2020,Midfielder,Sampdoria,74,48,26,Norway,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1.22,0,1.22,1.88,0,74,0,0,19,37,0,2.43,-1,-1,-1,10
Krisztofer Horváth,18,1010476800,Serie A,2019/2020,Midfielder,SPAL,41,35,6,Hungary,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.2,41,14,0,0,0,-1,-1,-1,31
Krzysztof Piątek,25,804582000,Serie A,2019/2020,Forward,AC Milan,1190,598,592,Poland,18,7,7,4,1,3,0,0,0,3,0,6,4,2,15,6,9,1,0,0.3,0,0.3,0.15,0.46,298,1.13,79,66,1190,0,0.08,65,334,-1,6
Kwadwo Asamoah,31,597657600,Serie A,2019/2020,Midfielder,Inter Milan,639,288,351,Ghana,8,3,4,0,0,0,1,1,0,0,0,4,3,1,5,2,3,1,0,0.14,0.14,0,0,0,0,0.7,128,80,639,639,0.14,390,110,-1,26
Kwang-Song Han,21,905497200,Serie A,2019/2020,Forward,Juventus,0,0,0,North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ladislav Krejčí,28,710319600,Serie A,2019/2020,Midfielder,Bologna,1050,522,528,Czech Republic,14,5,6,1,1,0,0,0,0,0,0,1,0,1,19,9,10,1,0,0.09,0,0.09,0.17,0,1050,1.63,55,75,1050,0,0.09,193,424,-1,15
Lasse Schöne,34,517561200,Serie A,2019/2020,Forward,Genoa,2434,1356,1078,Denmark,32,16,13,2,2,0,3,2,1,0,1,5,3,2,42,22,20,5,0,0.18,0.11,0.07,0.13,0,1217,1.55,58,76,487,811,0.18,209,149,-1,7
Lautaro Javier Martínez,22,872233200,Serie A,2019/2020,Forward,Inter Milan,2466,1097,1369,Argentina,35,12,17,14,8,6,3,1,2,2,1,12,7,5,28,13,15,9,1,0.62,0.11,0.51,0.66,0.39,176,1.02,88,70,247,822,0.36,23,148,-1,2
Leandro Henrique do Nascimento,21,908089200,Serie A,2019/2020,Midfielder,Napoli,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lennart Czyborra,21,925714800,Serie A,2019/2020,Defender,Atalanta,16,16,0,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.63,16,16,0,0,0,-1,-1,-1,18
Leonardo Bonucci,33,546850800,Serie A,2019/2020,Defender,Juventus,3085,1645,1440,Italy,35,19,16,3,3,0,0,0,0,0,0,12,8,4,34,15,19,10,0,0.09,0,0.09,0.16,0,1028,0.99,91,88,309,0,0.29,196,365,26,6
Leonardo Duarte da Silva,24,837586800,Serie A,2019/2020,Midfielder,AC Milan,403,223,180,Brazil,6,2,2,0,0,0,0,0,0,0,0,2,2,0,6,4,2,2,0,0,0,0,0,0,0,1.34,67,67,202,0,0.45,337,337,-1,24
Leonardo Mazza,19,970038000,Serie A,2019/2020,Midfielder,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Leonardo Morosini,24,813567600,Serie A,2019/2020,Midfielder,Brescia,23,5,18,Italy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,28
Leonardo Pavoletti,31,596534400,Serie A,2019/2020,Forward,Cagliari,45,45,0,Italy,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,-1,-1,-1,24
Leonardo Spinazzola,27,733046400,Serie A,2019/2020,Defender,Roma,1548,770,778,Italy,24,9,9,1,1,0,2,2,0,0,0,4,0,4,22,9,13,2,0,0.17,0.12,0.06,0.12,0,1548,1.28,70,65,774,774,0.12,216,128,86,18
Leonardo Stanzani,20,955522800,Serie A,2019/2020,Forward,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lévy Koffi Djidji,27,723110400,Serie A,2019/2020,Defender,Torino,847,413,434,Côte d'Ivoire,17,4,5,0,0,0,0,0,0,0,0,2,1,1,21,12,9,0,0,0,0,0,0,0,0,2.23,40,50,0,0,0,412,416,184,19
Liam Henderson,24,830415600,Serie A,2019/2020,Midfielder,Hellas Verona,195,94,101,Scotland,4,1,1,0,0,0,0,0,0,0,0,2,1,1,3,1,2,1,0,0,0,0,0,0,0,1.38,65,49,195,0,0.46,-1,-1,-1,27
Lorenzo Andrenacci,25,789033600,Serie A,2019/2020,Goalkeeper,Brescia,530,270,260,Italy,6,3,2,0,0,0,0,0,0,0,0,0,0,0,16,6,10,0,0,0,0,0,0,0,0,2.72,33,88,0,0,0,269,272,191,18
Lorenzo Avogadri,18,998377200,Serie A,2019/2020,Goalkeeper,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lorenzo Colombo,18,1015574400,Serie A,2019/2020,Forward,AC Milan,8,8,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,30
Lorenzo De Silvestri,32,580374000,Serie A,2019/2020,Defender,Torino,2251,1154,1097,Italy,29,15,13,0,0,0,0,0,0,0,0,6,3,3,46,21,25,2,0,0,0,0,0,0,0,1.84,49,78,1126,0,0.08,409,413,163,22
Lorenzo Dickmann,23,843548400,Serie A,2019/2020,Defender,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lorenzo Insigne,29,676018800,Serie A,2019/2020,Forward,Napoli,2823,1418,1405,Italy,37,17,17,8,3,5,6,2,4,5,0,7,4,3,42,18,24,1,0,0.45,0.19,0.26,0.19,0.32,353,1.34,67,76,2823,471,0.03,82,76,-1,3
Lorenzo Pellegrini,24,835167600,Serie A,2019/2020,Midfielder,Roma,2109,1063,1046,Italy,27,13,13,1,0,1,9,5,4,0,0,5,2,3,29,16,13,8,1,0.43,0.38,0.04,0,0.09,2109,1.24,73,78,264,234,0.34,248,9,-1,14
Lorenzo Pirola,18,1014192000,Serie A,2019/2020,Defender,Inter Milan,11,0,11,Italy,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,25
Lorenzo Tonelli,30,632563200,Serie A,2019/2020,Defender,Sampdoria,705,416,289,Italy,9,5,4,0,0,0,0,0,0,0,0,1,1,0,15,10,5,4,0,0,0,0,0,0,0,1.91,47,78,176,0,0.51,275,270,171,15
Lorenzo Venuti,25,797670000,Serie A,2019/2020,Defender,Fiorentina,856,441,415,Italy,16,5,5,0,0,0,1,0,1,0,0,5,4,1,10,5,5,4,0,0.11,0.11,0,0,0,0,1.05,86,54,214,856,0.42,374,146,36,30
Ľubomír Tupta,22,890985600,Serie A,2019/2020,Forward,Hellas Verona,0,0,0,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luca Ceppitelli,30,626515200,Serie A,2019/2020,Defender,Cagliari,1248,810,438,Italy,16,9,6,2,0,2,0,0,0,0,0,3,2,1,17,9,8,5,0,0.14,0,0.14,0,0.41,624,1.23,73,78,250,0,0.36,139,339,80,4
Luca Cigarini,34,519634800,Serie A,2019/2020,Midfielder,Cagliari,1604,832,772,Italy,22,10,9,0,0,0,4,3,1,0,0,1,1,0,29,13,16,8,1,0.22,0.22,0,0,0,0,1.63,55,73,201,401,0.45,343,51,-1,23
Luca Coccolo,22,888220800,Serie A,2019/2020,Defender,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luca Falbo,20,951120000,Serie A,2019/2020,Defender,Lazio,1,0,1,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,17
Luca Gagliano,20,963558000,Serie A,2019/2020,Forward,Cagliari,52,46,6,Italy,2,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3.46,1.73,1.73,1.96,0,52,0,0,26,0,52,0,-1,-1,-1,7
Luca Marrone,30,638611200,Serie A,2019/2020,Midfielder,Hellas Verona,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luca Mazzitelli,24,816422400,Serie A,2019/2020,Midfielder,Sassuolo,11,11,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,23
Luca Pellegrini,21,920793600,Serie A,2019/2020,Defender,Cagliari,1913,1014,899,Italy,24,11,11,0,0,0,5,4,1,0,0,2,1,1,35,18,17,10,0,0.24,0.24,0,0,0,0,1.65,55,80,191,383,0.47,345,46,141,19
Luca Ranieri,27,735548400,Serie A,2019/2020,Defender,Fiorentina,232,142,90,Italy,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,0,0,0,0,0,0,1.55,58,77,116,0,0.78,-1,-1,-1,27
Luca Rigoni,35,471254400,Serie A,2019/2020,Midfielder,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luca Rossettini,35,484470000,Serie A,2019/2020,Defender,Lecce,2261,1047,1214,Italy,26,12,13,0,0,0,2,1,1,0,0,2,1,1,54,22,32,5,0,0.08,0.08,0,0,0,0,2.15,42,87,452,1131,0.2,305,187,181,26
Luca Siligardi,32,570182400,Serie A,2019/2020,Forward,Parma,331,124,207,Italy,12,1,2,0,0,0,1,0,1,0,0,1,0,1,6,2,4,0,0,0.27,0.27,0,0,0,0,1.63,55,28,0,331,0,362,33,-1,16
